  0.2080076      0.8776751      0.1015928    
  0.2490466      0.4010919      0.2015927    
  0.5294447      0.2168601      0.2215927    
  6.6282153E-02  4.4703960E-02  0.1715927    
  6.5298975E-02  0.1389554      0.2135928    
  0.8798792      0.3803495      0.1549261    
  0.1575353      0.8053226      0.1873071    
  0.1738924      0.5728083      0.1815927    
  0.3541729      0.3685346      0.1815927    
  0.9821808      0.2468208      0.1775928    
  9.6785963E-02  0.9098747      0.1706836    
  0.5759085      0.4245887      0.1549261    
  0.4080032      0.3768375      0.1539004    
  0.1510441      0.4632744      0.1387355    
  0.5790082      0.5206285      0.1202595    
  0.5158608      0.9925013      0.1240928    
  0.8570391      0.8336639      0.1110046    
  0.7784368      0.8518537      0.1149261    
  0.1328886      0.4870712      0.1226454    
  3.4154654E-02  2.8377056E-02  0.1215928    
  0.6284044      0.2681887      0.1111166    
  5.3201735E-02  0.5940775      9.6138239E-02
  0.5839887      0.5180654      8.5940599E-02
  0.9680702      0.6434221      7.1592808E-02
  0.9460983      6.8961561E-02  6.4792633E-02
  0.9610568      0.2308391      6.3131094E-02
  5.4744959E-02  0.1818482      4.8259497E-02
  0.9517628      0.3082175      4.8735619E-02
  0.3309948      0.4839074      4.6420336E-02
  0.2845945      0.6624073      4.1592836E-02
  0.9644689      0.9060320      4.7399282E-02
  0.4162627      0.8527193      4.4092655E-02
  0.6008429      0.6203260      4.0986776E-02
  0.6032829      0.1484254      4.0416241E-02
  2.9347122E-02  0.9776041      3.3021212E-02
  0.5894752      0.4662585      2.9370546E-02
  0.8702666      0.4448921      2.0511627E-02
  0.2934646      0.3079122      1.8434763E-02
  0.2624410      0.5429267      1.7490149E-02
  0.4961806      0.6975412      2.1592855E-02
  0.5507649      0.7836556      1.5738964E-02
  0.5283574      0.1192611      1.6830921E-02
  0.9736873      0.6077372      1.9732237E-02
  0.9580340      0.4546484      2.6138306E-02
  0.3507119      0.3220412      2.6037216E-02
  0.2780541      0.9202407      2.1592855E-02
  0.7698973      3.7147939E-02  2.4996996E-02
  0.5935659      5.0362945E-03  2.7426004E-02
  0.2753566      0.6048488      2.4041653E-02
  0.3095224      0.4079946      2.7192831E-02
  0.5547576      0.5556461      2.4729967E-02
  0.8181815      0.9755358      2.8515816E-02
  0.6268229      3.6253095E-02  2.9139996E-02
  0.1866052      0.6390412      2.5296450E-02
  0.5288298      0.7470940      2.9592752E-02
  0.8441609      0.3523530      2.9449940E-02
  4.1100383E-03  0.8798040      2.5101423E-02
  0.2700202      2.9274285E-02  2.1592855E-02
  0.1895503      5.4729104E-02  1.9558907E-02
  0.6806596      0.4810690      1.7592669E-02
  0.3030919      0.2584263      1.5691042E-02
  0.7173602      0.3539622      1.5786171E-02
  0.3312308      0.7811636      1.7783165E-02
  0.1337078      6.6639841E-02  1.4092684E-02
  0.7165176      0.1544198      1.4823437E-02
  0.4830929      0.7477486      1.3107777E-02
  4.5057654E-02  8.8384748E-02  1.0249376E-02
  0.8062108      0.1733965      9.8280907E-03
  0.7340110      0.4094592      7.1001053E-03
  0.3185612      0.7046521      7.8785419E-03
  0.7190924      0.9977549      9.1984272E-03
  9.7948790E-02  0.2250451      6.0372353E-03
  0.1420713      0.7245945      4.6064854E-03
  0.7719827      7.8066111E-02  6.4575672E-03
  3.8271725E-02  0.3900114      8.2592964E-03
  0.2055771      4.6666861E-03  7.9085827E-03
  2.4072409E-02  0.6602503      9.6447468E-03
  0.1884504      8.0759287E-02  7.2338581E-03
  0.9844069      5.2665472E-03  6.9091320E-03
  0.1226259      0.6547173      5.5928230E-03
  0.7602634      0.6362265      5.7902336E-03
  0.7099319      0.2848752      6.9584846E-03
  0.8361847      0.4430075      1.0990381E-02
  0.6395007      0.6770281      9.2117786E-03
  2.7768314E-02  0.9316979      9.3574524E-03
  0.2752699      0.6219323      9.4997883E-03
  0.1691665      0.1620968      1.0558367E-02
  0.3434816      0.9328049      7.9562664E-03
  0.8005861      0.6852143      9.0084076E-03
  0.6201825      0.3828242      9.1483593E-03
  0.8557888      0.4807716      9.2849731E-03
  0.6187239      0.6426290      9.4187260E-03
  0.3495909      0.8947006      8.6894035E-03
  0.2772621      0.2178195      8.8267326E-03
  6.5363228E-02  0.5766442      8.1191063E-03
  0.6462579      0.3864564      8.2592964E-03
  0.2425316      0.4174564      8.8093281E-03
  0.5759767      0.1365616      9.3479156E-03
  0.2640763      0.4867020      1.0279655E-02
  0.4039888      0.1036180      9.5927715E-03
